     0.474388       1.0187064      0.32217505
     0.475610       1.0188590      0.32305321
     0.476827       1.0190119      0.32392856
     0.478040       1.0191650      0.32480111
     0.479248       1.0193185      0.32567085
     0.480451       1.0194724      0.32653790
     0.481650       1.0196265      0.32740220
     0.482845       1.0197810      0.32826384
     0.484035       1.0199358      0.32912282
     0.485220       1.0200909      0.32997917
     0.486402       1.0202463      0.33083291
     0.487579       1.0204021      0.33168412
     0.488751       1.0205581      0.33253276
     0.489920       1.0207145      0.33337889
     0.491084       1.0208712      0.33422256
     0.492245       1.0210283      0.33506373
     0.493401       1.0211856      0.33590250
     0.494553       1.0213433      0.33673881
     0.495701       1.0215012      0.33757277
     0.496845       1.0216595      0.33840436
     0.497985       1.0218181      0.33923362
     0.499122       1.0219771      0.34006058
     0.500254       1.0221363      0.34088523
     0.501383       1.0222959      0.34170765
     0.502507       1.0224558      0.34252778
     0.503629       1.0226160      0.34334574
     0.504746       1.0227765      0.34416144
     0.505859       1.0229373      0.34497499
     0.506969       1.0230985      0.34578640
     0.508076       1.0232599      0.34659567
     0.509178       1.0234217      0.34740285
     0.510278       1.0235838      0.34820791
     0.511373       1.0237462      0.34901093
     0.512465       1.0239090      0.34981185
     0.513554       1.0240720      0.35061077
     0.514639       1.0242354      0.35140769
     0.515721       1.0243991      0.35220257
     0.516799       1.0245631      0.35299554
     0.517874       1.0247274      0.35378652
     0.518946       1.0248920      0.35457560
     0.520014       1.0250569      0.35536269
     0.521079       1.0252222      0.35614797
     0.522141       1.0253878      0.35693132
     0.523200       1.0255537      0.35771282
     0.524255       1.0257199      0.35849247
     0.525307       1.0258864      0.35927029
     0.526356       1.0260533      0.36004631
     0.527402       1.0262204      0.36082050
     0.528445       1.0263879      0.36159296
     0.529485       1.0265557      0.36236359
     0.530521       1.0267238      0.36313255
     0.531555       1.0268922      0.36389974
     0.532586       1.0270610      0.36466523
     0.533613       1.0272301      0.36542903
     0.534638       1.0273994      0.36619114
     0.535660       1.0275691      0.36695156
     0.536679       1.0277391      0.36771037
     0.537694       1.0279095      0.36846750
     0.538708       1.0280801      0.36922302
     0.539718       1.0282511      0.36997692
     0.540725       1.0284224      0.37072927
     0.541730       1.0285940      0.37147999
     0.542732       1.0287659      0.37222920
     0.543731       1.0289381      0.37297681
     0.544727       1.0291107      0.37372290
     0.545721       1.0292836      0.37446744
     0.546711       1.0294568      0.37521047
     0.547700       1.0296303      0.37595205
     0.548685       1.0298041      0.37669212
     0.549668       1.0299783      0.37743070
     0.550648       1.0301528      0.37816785
     0.551626       1.0303276      0.37890353
     0.552601       1.0305027      0.37963777
     0.553573       1.0306781      0.38037058
     0.554543       1.0308538      0.38110198
     0.555511       1.0310299      0.38183201
     0.556475       1.0312063      0.38256067
     0.557438       1.0313830      0.38328791
     0.558398       1.0315601      0.38401382
     0.559355       1.0317374      0.38473834
     0.560310       1.0319151      0.38546152
     0.561262       1.0320931      0.38618342
